mRNA,RF_Classifier_prob
A2238,0.7973142623901367
A2239,0.7976359963417053
A2240,0.7360671520233154
A2241,0.7990998029708862
A2242,0.7993986129760742
A2243,0.7957509279251098
A2244,0.7999572277069091
A2245,0.7998793005943299
A2246,0.7999181747436523
A2247,0.711827027797699
A2248,0.6048592001199722
A2249,0.49926642030477525
A2250,0.7977342367172241
A2251,0.7994509935379028
A2252,0.7988725066184997
A2253,0.7836381912231445
A2254,0.6595192074775695
A2255,0.7127031326293946
A2256,0.7970660328865051
A2257,0.796942138671875
A2258,0.7996431946754455
A2259,0.7987991571426392
A2260,0.7939340591430664
A2261,0.7993431687355042
A2262,0.7980816841125489
A2263,0.7874841451644897
A2264,0.7994082927703857
A2265,0.7994994163513184
A2266,0.6364298522472381
A2267,0.7992197036743164
A2268,0.7465360403060913
A2269,0.7388597130775452
A2270,0.6465018033981323
A2271,0.7984204053878784
A2272,0.527228332310915
A2273,0.7953181385993957
A2274,0.7720199227333069
A2275,0.7860577225685119
A2276,0.7795855402946472
A2277,0.7513874411582947
A2278,0.7949978828430175
A2279,0.7977222323417663
A2280,0.7981371283531189
A2281,0.797560203075409
A2282,0.7952727317810059
A2283,0.7790690183639526
A2284,0.7621627926826477
A2285,0.7965855836868286
A2286,0.7995901465415954
A2287,0.743707275390625
A2288,0.7998961210250854
A2289,0.7999627947807312
A2290,0.7999540448188782
A2291,0.7951576232910156
A2292,0.7861307501792908
A2293,0.7895753145217895
A2294,0.5858585741370916
A2295,0.7856337785720825
A2296,0.7978458046913147
A2297,0.7985105514526367
A2298,0.7958834171295166
A2299,0.7996579289436341
A2300,0.7649272441864013
A2301,0.7986101031303405
A2302,0.7979162454605102
A2303,0.7989359378814698
A2304,0.7955994009971619
A2305,0.7982948303222657
A2306,0.7780346035957336
A2307,0.798345410823822
A2308,0.7813936114311218
A2309,0.7982723474502563
A2310,0.798786735534668
A2311,0.7945822954177857
A2312,0.7020701885223388
A2313,0.4935126220691018
A2314,0.7964892387390137
A2315,0.7996409416198731
A2316,0.7999261736869812
A2317,0.7998846650123597
A2318,0.7998226046562195
A2319,0.7996110320091248
A2320,0.7998695850372315
A2321,0.7991872906684876
A2322,0.7193019270896912
A2323,0.7996236562728882
A2324,0.7993768095970154
A2325,0.7202893853187561
A2326,0.7916189670562744
A2327,0.7980257034301758
A2328,0.7862139463424682
A2329,0.7988998889923096
A2330,0.7983619451522828
A2331,0.7989226341247558
A2332,0.6015049323439599
A2333,0.5895628130063415
A2334,0.5327444311638828
A2335,0.7892525672912598
A2336,0.7754517316818237
A2337,0.6000450074672699
A2338,0.7920727729797363
A2339,0.7989660382270813
A2340,0.7992397665977478
A2341,0.799151885509491
A2342,0.7945531129837036
A2343,0.7990177154541016
A2344,0.7647894978523254
A2345,0.7992066621780396
A2346,0.7989879608154297
A2347,0.7995876789093017
A2348,0.7940046787261963
A2349,0.7989465355873108
A2350,0.7966014742851257
A2351,0.7840922594070434
A2352,0.6123890072107315
A2353,0.5909757550805808
A2354,0.7192968487739563
A2355,0.6444142192602158
A2356,0.798140287399292
A2357,0.7986830711364746
A2358,0.49784380237106235
A2359,0.5345180912874639
A2360,0.799781882762909
A2361,0.7509516835212707
A2362,0.7880673766136169
A2363,0.7967919111251831
A2364,0.7925768852233886
A2365,0.759917938709259
A2366,0.7991081118583679
A2367,0.5995155910030008
A2368,0.7891859889030457
A2369,0.7993000507354736
A2370,0.7793807983398438
A2371,0.7999711513519288
A2372,0.7998327612876892
A2373,0.7992934346199035
A2374,0.7982330679893493
A2375,0.7589443325996399
A2376,0.7989452958106995
A2377,0.6399136334657669
A2378,0.7885712742805481
A2379,0.7204161524772644
A2380,0.79448481798172
A2381,0.7928475975990296
A2382,0.7162794470787048
A2383,0.7946739196777344
A2384,0.7954083681106567
A2385,0.7023513793945313
A2386,0.7841729879379272
A2387,0.799780011177063
A2388,0.61082014888525
A2389,0.7848829746246337
A2390,0.6711317360401153
A2391,0.7908204197883606
A2392,0.7652837991714477
A2393,0.7985069513320923
A2394,0.7999550342559815
A2395,0.7999890804290771
A2396,0.7999951839447021
A2397,0.46404077087063345
A2398,0.7936206579208374
A2399,0.7999289751052856
A2400,0.7989993572235108
A2401,0.7978333473205567
A2402,0.7993235111236572
A2403,0.7227319121360779
A2404,0.7978442549705506
A2405,0.7993076086044312
A2406,0.797001838684082
A2407,0.7998581051826477
A2408,0.6627881348133087
A2409,0.7875038385391235
A2410,0.7882187485694885
A2411,0.7996960282325745
A2412,0.7933569192886353
A2413,0.7986092925071716
A2414,0.7847335457801818
A2415,0.7953001260757446
A2416,0.7931387662887573
A2417,0.7712109565734864
A2418,0.7985814213752747
A2419,0.5854574896395206
A2420,0.7850360751152039
A2421,0.7975203990936279
A2422,0.799607765674591
A2423,0.5945810935460031
A2424,0.7959407806396485
A2425,0.796348237991333
A2426,0.7959896802902222
A2427,0.7999584555625916
A2428,0.7995828628540039
A2429,0.7996919631958008
A2430,0.7998199820518493
A2431,0.7559568762779236
B1,0.7716482758522034
B2,0.7949442744255066
B3,0.6096597358584404
B4,0.7910422086715698
B5,0.5403877823147922
B6,0.7990594267845154
B7,0.7811646938323975
B8,0.7861161231994629
B9,0.6941716432571411
B10,0.7919535398483276
B11,0.7585080623626709
B12,0.4582587216049433
B13,0.7887985825538635
B14,0.5516091912984848
B15,0.7673452854156494
B16,0.6939712524414062
B17,0.784731411933899
B18,0.780042827129364
B19,0.7977152943611145
B20,0.7976775646209717
B21,0.7965959906578064
B22,0.7993721842765809
B23,0.773913037776947
B24,0.7993129014968872
B25,0.7980649590492248
B26,0.7952004313468933
B28,0.7992381572723388
B29,0.7981426954269409
B30,0.6777559220790863
B31,0.7132593750953674
B32,0.7913401484489441
B35,0.77750244140625
B36,0.7999111533164978
B38,0.7976691961288452
B39,0.77404283285141
B40,0.7983775854110717
B41,0.6140401527285576
B42,0.6136819362640381
B43,0.661586481332779
B44,0.760720181465149
B45,0.4409562435233966
B46,0.448002056099358
B47,0.434633868932724
B48,0.35018087938215103
B49,0.45354743683710697
B50,0.6877020061016083
B51,0.7929478406906127
B52,0.6303126841783524
B53,0.7862398624420166
B54,0.743843138217926
B55,0.6319170951843261
B56,0.4936359841376543
B57,0.7980327367782593
B58,0.7988288164138794
B59,0.7991930603981018
B60,0.6268911063671112
B61,0.40562308453954754
B62,0.740357768535614
B63,0.7751978754997253
B64,0.7961439967155457
B65,0.7999750137329101
B66,0.5890600256621837
B67,0.6004095748066902
B68,0.7944239735603332
B69,0.7974040269851684
B70,0.5634848679648712
B71,0.6758086860179902
B72,0.6003561656922102
B73,0.5937344081699848
B74,0.6376718640327453
B75,0.7734055280685425
B76,0.5916008860687725
B77,0.7984890460968017
B78,0.795478618144989
B79,0.7313976764678956
B80,0.7886903524398804
B81,0.7025855541229248
B82,0.6648498594760894
B83,0.7837534427642823
B84,0.5935302287340164
B86,0.7979247093200683
B87,0.7997974038124085
B88,0.7998392462730408
B90,0.6264652580022811
B91,0.5952964345924556
B92,0.7847376704216004
B93,0.582954715937376
B94,0.5611628118902445
B95,0.453368079662323
B96,0.7991644978523255
B97,0.49463564915349706
B98,0.402635332526188
B99,0.5096398971974849
B100,0.5436096772551536
B101,0.2970189743817489
B102,0.5195045815780759
B103,0.7435944676399231
B104,0.7799371361732483
B105,0.7999184012413025
B106,0.4617933951562918
B107,0.48456297181546687
B108,0.7005708575248718
B109,0.4492549659975339
B110,0.6794472873210907
B111,0.7996856331825256
B112,0.5759249355643987
B113,0.5719912827946245
B114,0.502692254097201
B115,0.6961050629615784
B116,0.4027029069058699
B117,0.7983572006225585
B118,0.4175660053268075
B119,0.5381499594077468
B120,0.7202205300331116
B121,0.538793455605628
B122,0.55349246027763
B123,0.5808685561642051
B124,0.4198262113106466
B125,0.5412323083262891
B126,0.47867723813761953
B127,0.5396258148859487
B128,0.7999468445777893
B129,0.7127941012382507
B130,0.7991506099700928
B131,0.4375240383669734
B132,0.4157716121466365
B133,0.6795681476593017
B134,0.6242839485406876
B135,0.7363450050354003
B136,0.5418434910903442
B137,0.4706922352313995
B138,0.76970534324646
B139,0.41239791005064036
B140,0.5854995287954807
B141,0.4107723524110497
B142,0.41031919494032537
B143,0.7996258020401001
B144,0.3742365928884917
B145,0.5545819104489056
B146,0.41284663720289244
B147,0.4581066099308373
B148,0.5661491854116321
B149,0.6685149788856506
B150,0.6180667221546173
B151,0.5699695110321045
B152,0.6515271842479706
B153,0.6393265426158905
B154,0.5805947940330952
B155,0.5897505916655064
B156,0.5948731475888053
B157,0.5879659733735025
B158,0.6265349835157394
B159,0.6206964641809464
B160,0.6534561038017273
B161,0.7892401099205018
B162,0.5507535003944213
B163,0.4296981291670818
B164,0.7194397568702697
B165,0.7827784895896912
B166,0.7552263259887695
B167,0.39755117209283525
B168,0.4036844913178356
B169,0.7998592853546143
B170,0.5812208218500018
B171,0.6189014449715614
B172,0.7669531464576721
B179,0.7994756817817688
B180,0.5884957283735275
B181,0.7938628792762756
B182,0.7978070497512817
B183,0.6919882297515869
B184,0.7976074934005737
B185,0.7999034404754639
B186,0.5929199889302254
B187,0.7873975396156311
B188,0.7349570989608765
B189,0.6065843284130097
B190,0.7997872471809387
B191,0.7736138343811035
B192,0.5995194308459759
B193,0.7997426390647888
B194,0.7998004794120789
B195,0.5565273098647594
B196,0.7998886108398438
B197,0.6800914645195008
B198,0.4935423779534176
B199,0.6530115664005279
B200,0.7967246532440185
B201,0.5552398811210878
B202,0.719866931438446
B203,0.796807074546814
B204,0.5987413631752133
B205,0.5581440944224596
B206,0.7135731220245362
B207,0.7857631921768189
B208,0.7536710858345032
B209,0.6272271275520325
B210,0.7544526576995849
B211,0.6280840784311295
B212,0.7985170960426331
B213,0.5061426892876625
B214,0.796214246749878
B215,0.45812105283839627
B216,0.7193326234817505
B217,0.7846908688545227
B218,0.7995786428451538
B219,0.7229953408241272
B220,0.5679313249886035
B221,0.6853591918945312
B222,0.7753345847129822
B223,0.7989983558654785
B224,0.7996425271034241
B225,0.7430510282516479
B226,0.5183153867721557
B227,0.7770307540893555
B228,0.7942574739456176
B229,0.7988221526145936
B230,0.798210334777832
B231,0.611309963464737
B232,0.6760685920715332
B233,0.7852860927581787
B234,0.7931758880615234
B235,0.5074409862980247
B236,0.7754658460617065
B237,0.7953957915306091
B238,0.7817214250564575
B239,0.7880123734474183
B240,0.7991562008857727
B241,0.7936729073524476
B242,0.7927051067352295
B243,0.7981073141098023
B244,0.7908830761909484
B245,0.7976147532463074
B246,0.7987720251083374
B247,0.7168678760528564
B248,0.49069983017980123
B249,0.7997875571250915
B250,0.7998453378677368
B251,0.7866159439086914
B252,0.5829685017466545
B253,0.7994489192962646
B254,0.7999154686927795
B255,0.6251671582460403
B256,0.6296975195407868
B257,0.7884895324707031
B258,0.7898028135299683
B259,0.7988940596580505
B260,0.7064206957817077
B261,0.7991766929626465
B262,0.5720627702772617
B263,0.7999325633049011
B264,0.7996768236160279
B265,0.7526480793952942
B266,0.5279624238610268
B267,0.7881145477294922
B281,0.7925310850143432
B282,0.7997114419937134
B283,0.7988259792327881
B284,0.617031255364418
B285,0.6040674552321434
B286,0.7923479080200195
B287,0.7893089890480042
B288,0.6279478907585144
B289,0.598793054651469
B290,0.7988045930862426
B291,0.5249646482989192
B292,0.40510855229168924
B293,0.5722621254622936
B294,0.7997849702835083
B295,0.497269120067358
B296,0.795638918876648
B297,0.7996313571929932
B299,0.7246325612068176
B302,0.5282033979892731
B303,0.45291909233201294
B304,0.7572594523429871
B305,0.49394886568243235
B306,0.7805843114852905
B307,0.668557870388031
B308,0.7996276617050171
B309,0.6443572402000427
B310,0.7987805962562561
B311,0.5189922358869807
B312,0.7994328498840332
B313,0.5888457739725709
B314,0.7995676279067994
B315,0.776622188091278
B317,0.799839448928833
B318,0.7802173972129822
B319,0.7498215198516845
B320,0.5674612559378147
B321,0.7887871861457825
B322,0.7995399713516236
B324,0.7984886765480042
B326,0.7812626719474792
B327,0.7081208467483521
B328,0.6221074849367142
B329,0.6700260639190674
B330,0.5072181605733931
B331,0.49881953580770644
B332,0.7175061702728271
B333,0.608883461356163
B334,0.661615788936615
B335,0.799083924293518
B336,0.797934603691101
B337,0.634428471326828
B338,0.798748791217804
B339,0.6507709264755249
B340,0.797703206539154
B341,0.7967586040496826
B342,0.7994447350502014
B343,0.7991022586822509
B344,0.7968595862388611
B345,0.793506121635437
B346,0.5854590129107237
B347,0.7980143189430237
B348,0.6374743938446045
B349,0.7007426977157593
B350,0.719090211391449
B351,0.7953648924827575
B352,0.781304907798767
B353,0.7993730306625366
B354,0.796392285823822
B355,0.6206072419881821
B356,0.6357672661542892
B357,0.41358250136254354
B358,0.7996376514434814
B359,0.7999032735824585
B360,0.4928505055359892
B361,0.6018323183059693
B362,0.7997913002967835
B363,0.7980450510978698
B364,0.6528942465782166
B365,0.798885178565979
B366,0.7612667322158814
B367,0.798110842704773
B368,0.7633970379829407
B369,0.7992099761962891
B370,0.40045611466503034
B371,0.7556681990623474
B372,0.799921178817749
B373,0.7980133891105652
B375,0.7900917291641235
B376,0.7980509042739868
B378,0.798687195777893
B379,0.7998804092407227
B380,0.7992186784744263
B381,0.6298665136098862
B383,0.799803614616394
B384,0.7949829220771789
B385,0.7899715185165406
B386,0.796686339378357
B387,0.7999807357788086
B388,0.7990628004074096
B389,0.7578230142593384
B390,0.7702455520629883
B391,0.7997164130210876
B392,0.5883649120107293
B393,0.7999549031257629
B394,0.7990293741226197
B395,0.7991156697273254
B396,0.7837499141693115
B397,0.7998569965362549
B398,0.7995519995689392
B399,0.7982843041419982
B400,0.7640466928482056
B401,0.7993865966796875
B402,0.7997321605682373
B403,0.7906745553016663
B404,0.7883633971214294
B405,0.7997982382774353
B406,0.7949172735214234
B407,0.7995036125183106
B408,0.7999733209609985
B409,0.5006386324763298
B410,0.7985877275466919
B411,0.7986694216728211
B412,0.6545287430286407
B413,0.6237419217824935
B414,0.4458077253517331
B415,0.5755012167130189
B416,0.6433023750782013
B417,0.7163201928138733
B418,0.798664927482605
B419,0.6032895594835281
