T604,0.04965381,0.02307254,0.006735565,0.046465162,0.007881886,0.04672771
T187,0.066646874,0.008128234,0.04109706,0.022260197,0.00458702,0.018646922
T7,0.049228158,0.009295764,0.0007380062,2.636191e-06,0.014094817,0.01724225
T51,0.020992553,0.019641316,0.02689873,0.00654991,0.022763161,0.0065651187
T212,-5.1206513e-05,0.04499657,0.032404996,0.05009682,0.014080035,0.012568543
T8,0.029687755,0.023843102,0.002957581,0.0010908472,0.0025710429,0.0022889252
T376,0.044462427,0.015325159,0.0119363535,0.045510817,0.0119467,0.04495941
T354,0.004521051,0.04921185,0.00017604385,0.0011058646,0.0022755873,0.02947855
T568,0.04522454,0.003214167,0.043651085,0.0033462597,0.025793886,0.025276031
T428,0.017655589,0.045325864,0.014830833,0.013730036,0.02947398,1.4757477e-05
T220,0.0153714,0.012920012,0.0016473052,0.006116969,0.00445927,0.0008399367
T138,0.016422369,0.052821927,0.029806323,0.024486594,-0.0063199326,0.0014461466
T248,0.013343495,0.042617332,0.03284968,0.013225772,0.0367323,0.0018065242
T100,0.01766218,0.067022204,0.015441964,0.023676869,0.038125563,0.014033232
T645,0.019779058,0.0146472985,0.008710366,0.013362703,0.0012753295,0.0005315066
T19,0.032562606,0.01608457,0.03848718,0.027052764,0.019672254,0.007217272
T682,0.01675889,0.04411181,0.041568436,0.022095006,0.002636644,0.047215696
T109,0.047896486,0.009796172,0.016568827,0.044980388,0.00082134455,0.048040286
